pid,name,followers,num_tracks,num_albums,collaborative
925188,Yin,11,9,7,False
925457,Frat,11,212,188,False
925482,Chillin,14,162,148,False
926777,Regional mexicano,12,214,91,False
927104,fragile,12,19,19,False
927785,eh.,14,198,179,False
928041,Bump,10,216,178,False
928117,Danza Kuduro,11,87,75,False
928365,wales,11,105,81,False
928401,It is what it is,11,75,57,False
928800,Speaker Knockerz,10,33,18,False
929194,new,12,108,103,False
929351,country christmas,12,96,33,False
929713,Sunday Morning,10,41,28,False
929815,game day,13,146,107,False
93165,study sesh,12,135,99,False
93322,Autumn,11,34,30,False
93748,Merengue,12,150,106,False
93896,House,12,35,34,False
930297,Gym Rap,10,20,13,False
930882,goodies,12,89,84,False
931003,Drive home,11,187,127,False
931577,Ska,11,248,114,False
931724,Summer '13,14,87,80,False
931761,Chill,12,98,76,False
931780,Good Vibes,13,39,39,False
932637,Teen Angst,12,112,70,False
932702,Ros,11,37,35,False
932815,Wicked,13,218,142,False
933367,party bus,10,114,109,False
933643,2015,12,210,209,False
933796,Mix2,10,37,33,False
933870,Wrap,11,101,64,False
933916,Momentum,11,61,49,False
934311,D&D ,14,203,188,False
934576,Just Good Music,10,72,59,False
935133,fye,10,80,58,False
935542,Yellow,12,165,115,False
935842,Prayer,10,69,47,False
935870,Spring 2014,11,49,49,True
936161,Advent,11,102,7,False
936275,Sad Songs,10,103,62,False
936337,Free your mind! ,13,95,57,False
936592,the best,13,138,122,False
936595,bhangra,13,144,130,False
936758,Hit the Road,12,6,6,False
936882,Stream,13,23,16,False
937383,ehhh.,10,13,13,False
937449,June 2017,13,35,34,False
937668,june 2017,11,10,9,False
937999,Cruising,13,147,125,False
938104,in my feels,10,140,89,False
938330,good stuff,11,67,53,False
938978,OLD SCHOOL!!!!!,11,116,87,False
939035,tanning,13,168,142,False
94657,Spring 2013,12,225,31,False
94684,elite,10,123,80,False
940183,omg,13,225,151,False
940254,party bus,10,48,45,False
940338,Fall 2013,12,30,29,False
940979,❄️,13,63,49,False
941410,Robin Thicke – Blurred Lines,11,26,21,False
941526,idk. ,11,86,31,False
942455,Gospel,14,102,79,False
943683,Bangers,12,129,117,False
943685,Fusion,10,46,45,False
944047,Maxwell,13,51,16,False
944364,Michael Bublé – Christmas,11,126,20,False
944439,Love Making,12,228,161,False
944800,pre-game,10,217,131,False
944934,Baby It's Cold Outside,10,19,19,False
945045,Creedence,11,198,169,False
945204,Homegrown,11,180,169,False
945221,Good Vibes,11,131,122,False
945424,Day Drink,12,94,87,False
945551,Summer,11,65,59,False
945686,MIX,11,60,53,False
946355,candles,13,101,85,False
947355,Boybands,12,52,23,False
947402,art.,11,241,208,False
947849,Hebrew ,12,65,46,False
948255,Slow Jamz,10,31,29,False
948696,flame,12,103,83,False
948823,Keep Your Head Up,13,74,48,False
949278,keep your head up.,13,29,29,False
95550,Reggaton,14,161,118,False
95594,marathon,13,172,147,False
95754,🌹🌹🌹,13,92,87,False
950060,Artic monkeys,13,105,77,False
950119,wifey,11,142,117,False
950254,Guilty Pleasures,12,203,178,True
950905,Garage Rock,11,167,112,False
951354,christmas instrumental,14,94,32,False
951410,pregame ,14,81,55,True
951469,College,12,139,132,False
951706,Christmas 2017,10,73,68,False
952793,jammin,11,159,130,False
953529,summer sounds,11,134,108,False
953847,juice,10,137,86,False
954649,CABO,14,87,75,False
955286,RAP,12,190,128,False
955408,New,11,22,21,False
956038,13,12,60,40,False
956218,21,10,32,31,False
957606,Best of the Best ,12,21,13,False
957613,1973,11,7,6,False
957638,bday party,12,186,123,False
958428,calm songs,11,23,19,False
958699,panda,13,76,44,False
959864,sleep,14,87,49,False
959946,Sabrina Carpenter ,11,158,94,False
959996,Tacos,14,111,104,False
96065,December 2015,10,32,32,False
96478,trap,10,217,154,False
96591,In my feelings,10,91,80,False
96596,Party.,10,181,111,False
96698,cool,11,36,28,False
96840,trance.,13,238,203,False
96994,chill/indie,10,57,53,False
960010,Best of 2016,12,17,17,False
960031,fire🔥,14,29,24,False
960855,Piano Music,10,243,111,False
961070,Country favs,11,101,67,False
961312,Lit,10,84,61,False
961477,Summer '13,11,25,25,False
961608,Life,10,40,30,False
961797,Español,11,225,117,True
962111,throwback,11,237,181,False
962259,Formal,10,174,151,False
962589,country 1,10,188,91,False
962711,Mexican music,12,94,74,False
963133,rap,11,84,51,False
963576,Favorite ,12,39,26,False
963712,Vida,13,24,22,False
963734,pg,12,169,161,True
964187,Texas Country,11,241,134,False
964425,YuH,12,14,11,False
964487,bo$$,11,45,41,False
964676,Foxtrot,13,107,94,False
965583,Jesus,12,138,69,False
966087,kygo,11,236,222,True
966167,Jazz,12,129,81,False
966539,2016,14,179,174,False
967719,wap,13,57,43,False
967923,College,13,120,59,False
967977,Real Country,10,211,109,False
968096,boat,10,52,48,False
968098,Study,10,44,29,False
968151,Seattle,13,101,99,False
968623,mimi,12,10,9,False
969098,dad playlist,12,145,122,False
969379,After dinner,11,35,28,False
969708,3 am,14,92,77,True
969937,Panty Droppers,11,32,29,False
97014,80'S ROCK,13,28,25,False
97063,Study Hall,14,76,70,False
97167,summer '17,10,89,84,False
97295,CHRIST,10,149,114,False
97297,Praise,10,51,45,False
97311,Guilty Pleasures,11,75,75,False
97819,Gospel,13,97,85,False
97939,buzz,11,130,15,False
97980,electronic,13,97,79,False
970541,Garage,10,100,74,False
970930,pre game,10,163,120,False
971390,insomnia,11,16,12,False
971567,YEYE ,11,169,127,False
971702,Trap City,13,158,82,False
972062,Half marathon ,10,136,119,False
972337,camp:)),11,33,32,False
972457,Stay Classy,10,27,22,False
972604,LP ,14,222,150,False
972807,Tropical house,11,69,59,False
973004,femme fatale,10,5,5,False
973640,OUTKAST,10,37,9,False
973692,Halloween,10,14,14,False
973889,merry litmas!!,10,35,25,False
974604,vibin ,10,167,138,True
974700,rock out with your cock out,11,191,136,False
974873,Biking,12,220,207,False
975661,Bowling For Soup,14,153,15,False
975937,chill chill,12,96,76,False
976268,summer,10,25,23,False
976381,Dormir,11,10,6,False
976495,Funky,13,53,47,False
977221,Running playlist,13,71,53,False
977250,Run The Jewels,11,65,12,False
977286,Camp,13,31,30,False
977494,swish,11,67,62,False
978083,Shower Time,10,173,168,False
978255,worship,11,111,76,False
98037,summertime,11,121,101,False
98052,Running Playlist!,13,186,163,False
98690,Sport,11,150,128,False
98749,Septiembre,13,34,34,False
98881,CARDIO,14,58,51,False
980787,girls,13,38,29,False
980870,The List,10,35,33,False
981989,Party,12,133,102,False
982082,Fourth of July,11,69,67,False
982162,summer 2,14,26,25,False
983391,ATL,11,41,35,False
983481,Jolene,13,89,72,False
983632,Papa,10,112,100,False
983968,The Wall,13,31,24,False
984088,CHILDHOOD,14,88,38,False
984176,Work Out,10,68,38,False
984327,sleepy,11,108,91,False
984493,Tasty Jams,14,88,88,False
984495,deep house,11,250,171,False
985512,emo,10,11,9,False
985515,Spring 2016,11,47,35,False
985602,A capella,10,184,86,False
985696,Everything ,10,101,66,False
985769,roadtrip,13,162,134,False
986094,Empowerment,13,159,139,False
986298,Breakup,11,204,161,False
986474,Emo Playlist,13,87,67,False
986580,USHER,13,18,13,False
986637,Throwback Thursday,11,70,36,False
986885,Mellow Yellow,12,109,95,False
987011,fall 2017,11,20,18,False
987862,sertanejo universitario,13,121,62,False
988122,Best of 2014,14,101,88,False
988272,Chill/Study,12,87,71,True
988376,GOSPEL,12,67,47,False
988461,AUG17,11,20,20,False
988930,TGIF,10,36,36,False
99036,GUCCI $$$,10,149,95,False
99126,In my bag,10,68,56,False
99292,White people,10,75,74,False
99340,Rap,12,30,24,False
99354,industrial,14,141,109,False
99460,finesse,11,82,44,False
990057,Going home,12,51,42,False
990477,Chillin,11,147,131,False
990772,Jesus,13,48,34,False
990795,baddie ,10,69,56,False
991214,saturday mornings,12,102,90,False
991221,My list,12,42,38,False
991270,At the moment...,12,199,172,False
991542,TBT,11,167,139,False
993094,throwback,13,81,58,False
993283,Litty Titty,11,124,100,False
993605,jamz,12,167,115,False
993692,spanglish,12,90,75,False
993731,Romeo santos,14,15,8,False
994747,Oldies,13,101,100,False
994763,office music,11,92,30,False
995092,Cleaning Playlist,14,128,104,False
995519,EDM,14,42,40,False
995587,relaxing,10,46,27,False
995921,2015 Favorites,10,25,25,False
996908,Electronic,11,214,189,False
996983,in my bag,10,133,119,False
997268,All The Best,10,227,169,False
997332,NYE,11,217,141,False
997520,jams,10,241,189,False
997709,Hotline Bling,13,209,114,False
997976,Skate,14,23,21,False
998309,turnip,14,154,142,False
998393,Southern Gospel,10,247,115,False
998420,90s country,11,176,149,False
999309,KPOP,10,54,29,False
999345,Teen Wolf,12,40,37,False
999406,quality,10,24,23,False
999924,sleep,11,8,8,False
194940,In My Mind,535,33,24,False
613055,420,26,18,18,False
660005,Classics,40,193,173,True
409676,AfTeR PaRtY,1813,79,69,False
700350,Throwback songs,15,78,69,False
202283,delicate,15,91,67,False
597757,funked up,23,64,62,False
474596,practice,31,26,26,False
862590,Tropical House,294,78,70,False
987071,forever alone,52,183,158,False
972078,That New New,26,13,13,False
348976,Road,15,101,90,False
130390,throwback,15,160,112,False
165753,Freedom ,55,31,26,False
616123,calm,165,76,67,False
557605,GOOD JAMS,16,169,84,False
14143,Study,39,214,39,False
30920,sunday candy,36,40,39,False
160101,Suits,217,207,190,False
153569,SUMMER 2.0,21,128,119,False
528664,feeling blue,2216,47,42,False
577932,sexy time,24,75,65,False
653905,Chillin,15,98,86,False
823910,guilty pleasures,63,208,162,False
317528,A Capella,19,242,122,False
251214,Friends!,66,9,9,False
606667,tis the season,15,129,67,False
14653,Lorde - Pure Heroine,55,79,15,False
71106,XO,602,80,43,False
754922,cardio,26,72,67,False
647692,Best of 2015,211,51,51,False
622523,HYPE,19,89,85,False
592823,leaving,48,15,15,False
570935,old but gold,18,134,109,False
402153,All That Remains ,380,130,42,False
303060,WORK IT,28,69,62,False
642306,ULTIMATE chill,15,171,103,False
830929,April,18,10,10,False
831505,Closer,20,29,21,False
348692,ACL 2016,48,120,70,False
920494,Woah,20,161,100,False
35382,Worship,28,16,14,False
507646,Isabella,20,22,8,False
691694,CHILL RAP,116,197,162,False
136099,december '16,56,175,147,False
93918,Christmas Music,381,52,20,False
396103,Old Soul,122,215,193,False
977336,NEW 1,23,150,147,False
898060,TB,90,44,42,False
967153,juju,15,144,106,False
121616,Espanol,20,136,115,False
467854,Country Christmas,70,57,8,False
204769,Car Jams,29,29,28,False
726958,March '17,184,108,75,False
335218,Classics,15,146,132,False
471240,Cristianas,63,48,39,False
383502,Yoga,837,24,12,False
115825,class,27,24,19,False
859923,Study Music,20,94,69,False
350357,Church Music,15,205,115,False
491704,At Last,18,36,33,False
975224,Throwbacks,24,182,151,False
194613,Best of 2014 ,18,29,23,False
272777,Throwback Thursday,38,141,115,False
141974,Country Love,27,22,21,False
422593,spring 2017,152,39,34,False
979322,Gymnastics,15,174,133,False
574358,Summer Vibes,412,38,37,False
92819,october '16,18,74,69,False
685992,Greek Music ,238,111,63,False
425618,jason  ,34,248,35,False
197140,Road Trip,19,72,67,False
741112,Coachella 2013,57,100,80,False
118411,The Chainsmokers,25,30,18,False
249157,trap,17,106,98,False
739827,Dirty,181,66,6,False
403196,Dance Pop,17,28,22,False
727259,classical,35,25,25,False
624504,waves,430,113,90,False
522164,edit,17,70,65,False
516640,bed,87,68,55,False
566365,Clubbin,15,164,154,False
751636,TVD,18,42,40,False
288416,road trips,18,236,203,False
96161,Sad Jams,848,27,27,False
768849,skrt ,51,225,124,False
662511,Country jamz,17,92,64,False
470586,run,732,167,140,False
149355,Hipster International  ,2719,117,95,False
264861,Fitness,22,136,124,False
47077,Jammin,25,136,98,False
703333,september 2013,42,23,22,False
13479,May 2014,28,30,28,False
379778,spring time,34,30,30,False
877232,Autumn,16,39,33,False
193922,Underrated,117,25,19,False
64708,old school Hip hop,22,250,172,False
619513,New Years Day ,17,141,17,False
494228,2017,39,135,119,False
304522,May 2016,507,20,20,False
348126,lotr,26,141,8,False
138401,PRE GAME,18,79,77,False
471685,Bittersweet,15,65,61,True
555115,METALCORE,955,101,49,False
879622,Back To School,90,75,54,False
389895,LK,27,123,94,False
588140,Kevin Gates ,33,109,25,False
556567,Sprint,18,218,186,False
874023,Classical Study,23,49,46,False
13575,SUMMER LOVIN',15,14,14,False
691708,Deadpool,15,58,54,False
677287,Alright,67,6,5,False
403091,Interstellar,675,120,50,False
624075,disney,33,114,57,False
630380,i love you,51,53,49,False
135514,study sesh,53,134,94,False
597806,Airplane,48,207,107,False
238870,for you,64,16,13,False
156944,Baking,38,19,18,False
414181,nostalgia,31,22,21,False
132329,Nice,49,84,71,True
156417,Electro House,17,80,77,False
47970,Chill,30,215,191,False
858876,Fade Away,15,230,154,False
152208,Red dirt,19,201,128,False
750510,Wet Dreamz,27,132,107,True
994500,DODO,55,18,16,False
144552,#CTFO,282,216,154,False
712193,fun playlist,95,129,117,False
20911,issa playlist,33,202,148,False
821759,Halloween,16,11,11,False
793879,FALL 2017,339,57,42,False
583930,april '17,1995,40,25,False
899505,yuh,17,30,28,False
363808,Russia,17,166,149,False
414804,sleepy,232,33,25,False
949025,Nicky,203,13,13,False
905276,Jazz,15,81,63,False
129025,CHRISTMAS PLAYLIST,41,50,42,False
848106,2000's,25,208,156,False
28143,travel,276,160,141,False
246629,King Lil G ,535,103,25,False
212185,Jason Aldean,50,96,12,False
162223,office,501,183,168,False
293891,Am I wrong,21,112,69,False
290762,party music,15,70,59,False
789698,Cimorelli,24,133,100,False
916459,Slow Chill,84,40,35,False
369651,Morning,16,105,95,False
916959,Revolution,29,56,36,False
727723,Anime Songs,16,22,17,False
499730,country jam ,26,109,92,False
112099,Backstreet Boys,24,200,17,False
172512,Boner Jams,40,225,181,False
791486,ignorant,33,208,158,False
641653,Bangers,16,113,91,False
104156,comercial,23,146,127,False
368521,Gym music,112,102,89,False
1767,Good Music,15,212,172,False
539571,DnB,107,125,115,False
277020,Fall,20,80,66,False
273241,Max's Playlist,21,15,14,False
917489,Regaeton,19,12,8,True
2619,Island music,15,61,48,False
961494,Random Playlist,41,6,6,False
134477,David Gray,148,198,24,False
916946,Pop Punk,55,46,30,False
304904,XX,16,232,131,False
275555,Espanol ;),16,124,87,False
35801,oldies but goodies,25,27,23,False
435064,🔥lit🔥,58,167,122,False
625647,California Dreaming,46,22,22,False
136659,Josh Ritter,41,122,82,False
183740,Jack's Playlist,26,8,8,False
259677,Nap,17,66,50,False
347924,Camp,20,45,41,False
828999,Spring 2016,113,20,19,False
200148,Feelings,16,167,126,False
577997,Country love songs ,34,187,124,False
184749,chillchill,19,50,47,False
323318,Drawing,174,47,43,False
535741,Workout playlist  ,30,226,187,False
340527,wanderlust.,45,50,40,False
348376,Road Songs,16,13,13,False
733056,Girl Power,42,28,28,False
883150,music,15,115,88,False
908455,depressed,15,111,94,False
457635,PISSED OFF,27,52,38,False
261199,For Him.,41,82,55,False
893597,Armenian,15,90,34,False
996841,old country,33,150,119,False
274248,Camp,15,60,60,False
507692,You Got Me,33,98,88,False
874007,60s,28,58,57,False
483235,Study Grind,49,122,105,False
34374,Playlist,44,163,55,False
830916,SUMMER2K16,17,45,41,False
292477,ariel camacho,2671,147,94,False
967285,Electro Dance,78,21,19,False
200914,Old country ,18,197,136,False
685249,Halsey,915,21,6,False
396750,Push,106,18,17,False
159212,classical guitar,21,157,30,False
289662,Getting Ready,31,204,145,False
438469,50,16,70,62,False
606727,rainy,43,22,19,False
878589,Glee,162,74,33,False
359139,Right Now,35,54,48,False
408077,May '17,269,110,72,False
587903,Hip Hop,27,51,42,False
443950,dope songs,34,5,5,False
986709,driving mix,47,63,53,False
919570,swang,469,169,123,False
175464,Once,298,15,4,False
928141,Have Yourself A Merry Little Christmas,83,31,27,False
426297,bliss,51,21,21,False
777443,80s,20,154,126,False
100934,Regaeton,21,110,101,False
318629,evan,23,40,40,False
448247,Peaky Blinders,18,72,66,False
311365,teen wolf ,7394,104,94,False
533597,Symphonic Metal,44,92,65,False
332559,Les Miserables,269,114,6,False
241165,feel good tunes,29,163,138,False
476342,Soaking,15,127,66,False
408859,Reg,55,201,157,False
902438,In My Feelings,413,86,56,False
898390,rip,15,179,118,False
657301,Angel,22,46,40,False
943477,Confused,16,70,67,False
228824,Ranch,26,182,120,False
426222,Loki,16,10,10,False
111931,Sara,30,23,22,False
423837,SUMMER,15,93,73,False
887374,CHILL,62,60,54,False
741283,musica variada,1527,200,140,False
380328,#girlboss ,134,46,45,False
811307,OPM Love Songs,60,80,57,False
404045,What,19,161,153,False
928890,P&W,38,110,65,False
275044,Yo,19,177,110,False
456597,rap,16,52,44,False
565381,Running,26,192,156,False
645293,Ho Hey,37,94,70,False
331669,Sex Music,495,38,34,False
89184,Films,24,32,29,False
313721,francais,15,64,37,False
38832,The Walking Dead,290,131,111,False
83982,Boogie,15,44,40,False
932167,Female artists.,18,226,115,False
233312,Summer 2015,22,120,109,False
78919,Irish Music,90,92,51,False
275914,smooth grooves,25,223,191,False
57684,Circa Survive,21,228,28,False
800445,Troye Sivan,116,40,9,False
390012,LIFT ME UP,69,96,95,False
795272,Dance Party,22,42,36,False
991787,Ed Sheeran,149,14,4,False
894490,.::SKRT SKRT,30,70,46,False
110703,january 2017,22,22,20,False
978799,yoga,77,135,20,False
819628,Give Me Jesus,70,42,38,False
976508,Begin Again - Music From And Inspired By The Original Motion Picture,72,17,8,False
964574,Sunday Morning,65,34,34,False
100606,Alesana,29,143,14,False
485487,HARDCORE,86,17,16,False
366069,Dancehall,235,61,50,False
249373,yes,96,62,62,False
457456,OCTOBER,272,15,15,False
750396,NeoSoul,46,111,79,False
999543,Electro Chill,17,186,162,False
90797,steve.,16,43,31,False
44482,old country,29,209,126,False
47814,Gospel Music,46,216,115,False
975234,tbt,15,136,110,False
76063,2016,15,145,118,False
573959,trap,410,45,39,False
931159,kathy,63,30,24,False
593277,Curtain Call,22,82,30,False
274681,LSD,64,167,99,False
108626,for him.,160,80,63,False
315699,Jazz class,43,106,91,False
889661,Pool Party,16,248,202,False
73520,Best of Rap,22,83,62,False
261055,GOOD LIFE,18,127,123,False
931744,shower,19,158,85,False
225238,'17,40,86,81,False
309232,The Feels,33,33,30,False
777087,holiday music,16,83,35,False
646903,JR,16,140,106,False
368097,Here,17,21,18,False
422175,Losin Control,47,17,15,False
661427, Fallen,50,119,87,False
873208,Summer Vibes,15,160,137,False
902643,Flashback Friday,16,105,100,False
505603,Spring Cleaning,33,15,15,False
472990,R&B/Chill,108,211,162,False
400029,Madilyn Bailey,17,136,54,False
126502,Ratchet,17,34,4,False
170860,Mood.,16,72,57,False
966254,Five Finger Death Punch,19,169,95,False
59736,Christmastime!,117,20,14,False
894754,las mejores ,28,230,185,False
547603,supernatural,54,193,104,False
859128,Top 40,57,28,25,False
633985,Writing Music,26,151,126,False
422532,Video Songs,33,203,167,False
757483,Celtic Woman,348,220,16,False
36393,Nu disco,16,186,155,False
233677,Sundays,16,73,69,False
270892,Christmas Time,88,133,60,False
52559,Drizzy,17,148,50,False
316728,November 2017,28,10,10,False
856779,Best of Christmas,34,18,18,False
203523,good tunes ,18,134,119,False
683673,Soul music,802,217,146,False
64672,America,23,99,78,False
747482,BRO,21,63,61,False
937587,Ok OK,22,84,80,False
700725,Pagodes Antigos,70,80,46,False
264454,On Repeat,167,25,22,False
344630,ugh.,26,93,87,False
647670,Summer,18,237,220,False
126611,Sessions ,21,76,61,False
429046,Classic Rock,29,133,110,False
616441,happy tunes!,15,84,77,False
93887,GETTING READY,1308,34,32,False
815475,slow songs,32,69,51,False
324181,Summer of Love,25,45,37,False
971899,best edm,16,218,212,False
659277,recovery,46,63,61,False
479647,juicy,259,147,77,False
489445,SEX,35,43,39,False
104076,Always Good,28,56,50,False
941297,Depressing Music,19,79,67,False
818924,Summer 2015,18,179,164,False
725690,summer driving,48,220,193,False
514161,Country Christmas,19,50,29,False
223315,Good Music,37,41,32,False
398060,LOVE THIS.,23,46,43,False
514061,Dreaming,207,42,36,False
670966,SAVASANA,22,6,6,False
367381,feel good country,17,190,130,False
927246,lil uzi vert,56,50,38,False
647851,This Christmas,251,71,49,False
474238,pissed off,946,76,60,False
451464,momma,18,28,10,False
391521,Pump Up Jams,15,32,29,False
506956,Oldies But Goodies,23,103,92,False
485331,EDM Workout,23,101,92,False
481461,MAY 2016,297,20,20,False
856630,90s country,29,142,113,False
828050,Pre-Service,33,57,51,False
373989,FALL,19,89,66,False
143367,Country,15,166,97,False
719660,phineas And Ferb,25,136,9,False
215419,February 2015,17,46,46,False
549726,Best of 2014,16,70,70,False
133327,Cruisin',151,14,14,False
752404,SPA,21,234,191,False
213261,IDM,76,120,21,False
838421,Worship,22,22,17,False
432532,MORE SONGS,23,28,28,False
542736,mood,59,19,15,False
620902,Graduation Party,78,188,163,False
214454,october,124,30,23,False
230242,🍻🍻🍻,15,75,60,False
552072,march 2015,77,24,19,False
263258,fire,21,10,5,False
21805,Birdy ,32,66,12,False
548341,bops,17,106,60,False
550584,Fight,28,20,20,False
239298,slaps,29,143,104,False
643303,Best of 2014,24,161,122,False
624561,I Need Your Love,28,53,49,False
107488,Indie jams,15,48,43,False
256744,Lil Uzi,1142,55,20,False
506854,HER,22,60,57,False
559729,August Alsina,28,46,21,False
106836,MAY 2017,21,35,35,False
861541,Battlefield,62,10,10,False
629417,C3,16,33,29,True
639023,throwbacks,31,35,34,False
424061,March '15,23,123,108,False
660419,BEST COVERS,24,10,10,False
228012,Rap en español,15,227,85,False
362887,A Little Bit of Everything,20,138,120,False
321871,SAD BOY,23,65,56,False
337575,Black Veil Brides,19,147,35,False
147486,J cole,7912,139,55,False
443712,Classic Rock,17,13,13,False
378160,Pachanga,23,130,115,False
933905,YEEHAW,18,185,138,False
914114,sap,24,108,88,False
320711,pre,19,102,92,False
415780,Party,15,179,161,False
165291,Peace,17,106,90,False
187036,Dynamite,35,24,23,False
636825,sleep,171,23,21,False
355264,Feel Good Playlist,18,65,62,False
902241,summer,2618,165,133,False
457492,<\3,28,155,113,False
326144,JULY 17,639,24,22,False
375071,emo,21,217,84,False
329598,One Dance,21,90,81,False
594648,Christmas Bangers,31,107,49,False
487706,oldies,29,144,134,False
322182,BTS,102,230,17,False
437726,JUNE,282,15,15,False
390914,reggaeton viejo,25,84,68,False
776247,High School Jams,18,230,184,False
159272,R.E.M.,23,229,37,False
596189,Elevator Music,3266,217,108,False
486637,summer '17,16,52,47,False
816624,Pretty little liars,19,20,17,False
691225,Missing you,65,168,149,False
349310,f u,20,47,44,False
479802,August,38,25,25,False
730235,FeeLin gOod,16,42,41,False
296000,inspired.,41,152,137,False
754799,Without Words,27,113,34,False
370935,FEB17,64,85,75,False
28642,Summer,26,40,38,False
968183,Give Me Jesus,43,69,36,False
914882,Leslie,463,211,170,False
414600,Baby Making Music,17,39,35,False
330086,Neil Diamond,79,27,18,False
414155,starset,17,13,3,False
61101,Break up songs ,35,100,79,False
79371,Edward Sharpe & The Magnetic Zeros,15,63,15,False
920871,Wakeboarding,23,79,74,False
940836,beep beep,35,32,31,False
363250,GARDEN PARTY,124,12,12,False
37543,50s,27,16,16,False
558801,rainy day,111,123,100,False
290475,November 2016,114,105,71,False
196320,the best of the best,22,138,102,False
156444,Savasana,15,70,59,False
643582,DEEP,18,174,144,False
313951,Meditation...,94,51,19,False
596083,Movie songs,16,99,82,False
72306,Latino,21,62,46,False
563097,girl power,20,111,96,False
872240,The Feeling ,50,11,11,False
117732,lit songs!,42,246,180,False
703636,FRIYAY,17,6,6,False
57591,simp,16,49,40,False
46651,brad,41,123,84,False
681477,Main,22,105,89,False
952348,Throwback Pop,105,73,60,False
102585,Awesomeness ,82,142,99,False
581350,still,15,16,13,False
862432,soul music,36,92,15,False
641975,Throwbacks ,17,50,37,False
283055,morning glory,36,24,23,False
392877,Soft Music,16,91,12,False
719764,happiness!,32,18,16,False
534865,*~*~*chill^vibes*~*~*,355,40,28,False
134380,R&B classics,16,194,138,False
179519,SpoOky,25,97,70,False
188719,Hip Hop,18,247,170,False
904131,Spanish Hits,17,137,123,False
426205,Old Skool,19,28,25,False
160616,December 2013,20,41,41,False
956633,Good Vibes,18,123,65,False
407173,Bike,39,155,100,False
141719,disney favs,18,14,11,False
572284,Hick Hop,16,158,40,False
551181,Spanish Music,21,80,61,False
458817,Guitarra,22,96,69,False
68445,jack,27,12,12,False
846750,Hopsin,4657,113,47,False
775121,Chill,34,155,128,False
400879,MC,19,91,44,False
370724,VALENTINES DAY,587,15,15,False
686386,Indietronica,26,113,106,False
297334,Best of 2014,15,100,100,False
601083,Motorcycle,92,170,106,False
478450,The feels . ,20,122,56,False
978875,one tree hill,16,142,114,False
652465,Heart break,41,192,151,False
118576,Conjunto primavera,36,93,54,False
807034,☔️,44,38,36,False
973083,Turn Up,15,173,159,False
215578,Beats,19,75,73,False
184088,stoned.,66,55,45,False
381373,be still.,169,30,29,False
487067,pARTy,113,165,158,False
273856,Shower time!,283,128,85,False
227324,Random,64,47,42,False
123570,Lovely Day,36,20,20,False
520511,😇😇😇,18,190,151,False
938615,Sleep,39,23,10,True
130272,BONER JAMS,20,114,98,False
654686,THROWBACKS,19,211,177,False
335750,RED,40,30,25,False
500029,PUNK,280,176,154,False
825151,Worship Mix,30,37,34,False
853566,Silk,141,46,40,False
72706,CLASSICAL,125,23,21,False
229959,MARCH,139,12,12,False
158655,The New One,19,58,44,False
473939,regueton viejo,73,77,43,False
325439,Savasana,24,37,37,False
398652,workout,112,13,13,False
634822,Pagan,16,185,27,False
389958,Spring Break,31,26,25,False
118220,5FDP,36,129,28,False
597695,Plane Ride,30,181,157,False
737304,Hallelujah,2016,47,42,False
881831,Rock pesado ,46,49,32,False
203443,Workout,378,59,57,False
145067,Best of the Best,15,64,60,False
738367,Inspiration,1208,29,29,False
734281,throwback,17,57,34,False
445102,MELT,17,30,28,False
300476,Pedal,28,80,78,False
475085,get lost,16,73,73,False
195175,Take Me Out,37,17,16,False
685160,hoe anthems,1624,36,33,False
950081,Doo Wop,2074,69,62,False
681935,STRIPPED,39,32,30,False
364122,Home Sweet Home,30,26,22,False
271741,scorpio,58,10,9,False
415107,Sculpt,17,56,54,False
374718,quiet time,18,53,48,False
465271,Meek Mill,336,87,39,False
286770,Hardcore/Workout,15,230,162,False
134623,Red Wine,26,90,66,False
855568,Refresh,31,45,40,False
915237,Waves,21,30,28,False
292281,Cleaning,29,93,71,False
616409,good ole days,21,111,93,False
521790,Hard times,20,148,103,False
112870,singalongs,55,189,143,False
489879,mellow yellow,21,161,143,False
269675,Love Making,24,35,24,False
655423,Anathema,288,180,26,False
848471,merengue,21,81,67,False
725598,Arabic Music,597,239,165,False
929860,soft rap,24,132,102,False
694141,2 pac,39,116,66,False
108690,disco inferno,16,88,82,False
181891,Demi Lovato,17,54,6,False
60761,Salsa,26,104,71,False
188421,RIDE,21,13,13,False
590198,O.A.R.,17,218,37,False
783861,Ivy,19,241,194,False
892485,icp,29,59,9,False
103204,Guaco,24,55,33,False
140983,Positive Vibes,1139,236,172,False
374939,Metal mix,128,57,43,False
615716,grlpwr.,174,50,50,False
427074,Christian Rap,15,136,57,False
933717,disney :)))))))))),93,46,17,False
247201,I Love You,21,20,20,False
542140,Race Day,48,8,8,False
76619,African Music,44,193,148,False
614839,Stoned,1444,38,38,False
461708,halloween,55,40,38,False
164395,SAD,58,28,28,False
534917,Real Music ;),22,25,11,False
217794,june,25,15,14,False
627923,THE VIBE,1413,52,44,False
631078,September 2014,26,60,53,False
820371,Asa,15,22,22,False
552839,#woke,16,191,152,False
209304,Worship,21,101,93,False
22997,Favorite songs,27,16,14,False
962949,depressing,20,129,119,False
585415,Kevin,25,18,18,False
107343,wedding playlist ,1817,116,96,False
379261,IDK,15,86,50,False
